Name,Price,Car_Age,Fuel_Type_Petrol,Transmission_Manual,Engine,KMs_Driven,Engine_Liters
Mercedes-Benz E-Class 280 CDI,8.5,17,False,False,2987,68333,2.987
Ford EcoSport 1.0 Ecoboost Titanium Plus,8.5,8,True,True,999,22695,0.999
Skoda Superb Elegance 2.0 TDI CR AT,8.5,13,False,False,1968,136997,1.968
Maruti S Cross DDiS 200 Sigma Option,8.5,8,False,True,1248,32000,1.248
Maruti Ertiga ZDI,8.5,10,False,True,1248,59245,1.248
Volkswagen Passat Diesel Highline 2.0 TDI,8.5,14,False,False,1968,95000,1.968
Audi A4 1.8 TFSI,8.5,15,True,False,1781,38001,1.781
Maruti Dzire AMT ZXI Plus,8.5,8,True,False,1197,13000,1.197
Maruti Ertiga VDI,8.49,7,False,True,1248,51236,1.248
Mahindra TUV 300 2015-2019 mHAWK100 T8,8.48,7,False,True,1493,55594,1.493
Maruti Baleno Zeta Automatic,8.47,7,True,False,1197,38852,1.197
Honda Jazz VX,8.46,7,True,True,1199,20024,1.199
Maruti Ciaz 1.3 Alpha,8.45,9,False,True,1248,34000,1.248
Maruti Ciaz ZDi Plus SHVS,8.45,9,False,True,1248,46000,1.248
Ford EcoSport 1.5 Diesel Titanium,8.45,8,False,True,1498,39000,1.498
Volkswagen Vento 1.5 TDI Highline,8.45,9,False,True,1498,34000,1.498
Ford EcoSport 1.5 TDCi Titanium,8.45,8,False,True,1498,30453,1.498
Hyundai Elantra CRDi SX,8.44,10,False,True,1582,53615,1.582
Renault Lodgy 110PS RxZ 8 Seater,8.43,9,False,True,1461,51681,1.461
Mahindra XUV500 W8 2WD,8.42,11,False,True,2179,49663,2.179
Hyundai Verna 1.6 SX VTVT (O),8.42,8,True,True,1591,19387,1.591
Ford Aspire Titanium Plus Diesel,8.41,10,False,True,1498,2800,1.498
Ford Endeavour 3.0L 4X4 AT,8.41,13,False,False,2953,45840,2.953
Toyota Corolla Altis 2008-2013 1.8 VL AT,8.4,12,True,False,1794,55101,1.794
Honda City i VTEC VX,8.4,9,True,True,1497,54317,1.497
Honda Jazz VX Diesel,8.4,8,False,True,1498,17151,1.498
Maruti Swift DDiS VDI,8.4,6,False,True,1248,41075,1.248
Maruti Baleno Alpha Diesel,8.4,8,False,True,1248,24000,1.248
Honda City 1.5 V MT,8.4,9,True,True,1497,28414,1.497
Toyota Innova 2.5 G (Diesel) 8 Seater,8.4,13,False,True,2494,106000,2.494
Maruti Vitara Brezza LDi,8.39,7,False,True,1248,32539,1.248
Hyundai Santa Fe 4X4,8.38,12,False,True,2199,67901,2.199
Mahindra TUV 300 2015-2019 mHAWK100 T8 AMT,8.37,8,False,False,1493,47357,1.493
Maruti Dzire AMT VDI,8.37,7,False,False,1248,25082,1.248
Mahindra XUV500 W8 2WD,8.36,10,False,True,2179,65100,2.179
Hyundai Santa Fe 4X4,8.36,12,False,True,2199,65278,2.199
Hyundai i20 Asta 1.4 CRDi,8.35,11,False,True,1396,29000,1.396
Hyundai Elite i20 Petrol Asta,8.34,7,True,True,1197,32851,1.197
Maruti Baleno RS 1.0 Petrol,8.32,7,True,True,998,18678,0.998
Hyundai Verna 1.6 SX CRDI (O) AT,8.31,6,False,False,1582,77240,1.582
Toyota Innova 2.5 GX (Diesel) 7 Seater,8.31,12,False,True,2494,62162,2.494
Ford Ecosport 1.5 Ti VCT MT Titanium,8.3,8,True,True,1499,27000,1.499
Hyundai Elantra SX,8.3,11,True,True,1797,55619,1.797
Maruti Dzire AMT ZXI Plus,8.3,6,True,False,1197,8018,1.197
Maruti Ciaz VDi Plus SHVS,8.3,8,False,True,1248,25000,1.248
Ford EcoSport 1.5 Ti VCT AT Titanium,8.3,9,True,False,1499,60924,1.499
Maruti Ertiga SHVS ZDI Plus,8.3,9,False,True,1248,112200,1.248
Honda City i VTEC CVT SV,8.29,8,True,False,1497,39430,1.497
Maruti Ertiga VDI,8.27,8,False,True,1248,43775,1.248
Volkswagen Polo GT TSI,8.27,8,True,False,1197,50534,1.197
Maruti Ciaz 1.3 S,8.26,8,False,True,1248,25142,1.248
Toyota Innova 2.5 VX (Diesel) 7 Seater,8.26,15,False,True,2494,109000,2.494
Honda City i VTEC CVT VX,8.25,10,True,False,1497,50000,1.497
Maruti Ciaz 1.4 Delta,8.25,8,True,True,1373,6006,1.373
Maruti Ertiga ZDI,8.25,10,False,True,1248,40000,1.248
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,8.25,11,False,False,1968,61000,1.968
Mahindra Thar DI 4X4,8.25,7,False,True,2523,2500,2.523
Toyota Corolla Altis G HV AT,8.25,12,True,False,1798,56000,1.798
Renault Duster 110PS Diesel RxL,8.25,11,False,True,1461,70000,1.461
Toyota Innova 2.5 GX (Diesel) 8 Seater,8.25,12,False,True,2494,91200,2.494
Maruti Ciaz Alpha,8.25,8,True,True,1462,19416,1.462
Honda WRV i-VTEC VX,8.25,8,True,True,1199,32248,1.199
Renault Duster 110PS Diesel RxZ,8.25,11,False,True,1461,70000,1.461
Maruti Vitara Brezza ZDi Plus Dual Tone,8.25,9,False,True,1248,22000,1.248
Mahindra XUV500 W6 2WD,8.25,11,False,True,2179,45600,2.179
Volkswagen Polo GT TSI,8.25,8,True,False,1197,27853,1.197
Honda Jazz Exclusive CVT,8.25,7,True,False,1199,3000,1.199
Honda City i VTEC V,8.25,9,True,True,1497,17000,1.497
Maruti SX4 S Cross DDiS 320 Zeta,8.25,10,False,True,1598,73000,1.598
Toyota Innova 2.5 G (Diesel) 7 Seater,8.25,10,False,True,2494,102000,2.494
Mahindra XUV500 W6 2WD,8.25,11,False,True,2179,88511,2.179
Mahindra XUV500 W8 2WD,8.25,13,False,True,2179,35000,2.179
Maruti Ertiga Paseo VXI,8.25,7,True,True,1373,18000,1.373
Tata Safari Storme 2012-2015 VX,8.25,11,False,True,2179,93000,2.179
Nissan Teana XV,8.25,10,True,False,2496,74000,2.496
Toyota Innova 2.5 G (Diesel) 8 Seater,8.25,14,False,True,2494,166000,2.494
Ford EcoSport 1.5 Ti VCT MT Titanium BE,8.25,8,True,True,1499,4018,1.499
Maruti S Cross DDiS 200 Alpha,8.25,10,False,True,1248,55392,1.248
Mahindra XUV500 W8 4WD,8.25,13,False,True,2179,123600,2.179
Ford Ecosport 1.5 DV5 MT Titanium,8.24,9,False,True,1498,31826,1.498
Hyundai i20 Active 1.2 SX,8.22,7,True,True,1197,25166,1.197
Honda CR-V 2.0L 2WD AT,8.22,14,True,False,1997,55987,1.997
Maruti Ertiga VDI,8.2,9,False,True,1248,86000,1.248
Toyota Innova 2.5 V Diesel 8-seater,8.2,16,False,True,2494,135000,2.494
Maruti Swift DDiS ZDI Plus,8.2,8,False,True,1248,2000,1.248
Maruti Dzire ZDI Plus,8.2,8,False,True,1248,24000,1.248
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,8.2,13,False,True,2494,85122,2.494
Hyundai i20 1.4 Asta Option,8.2,8,False,True,1396,43000,1.396
Honda WR-V Edge Edition i-VTEC S,8.2,6,True,True,1199,13913,1.199
Mahindra TUV 300 T8 AMT,8.2,8,False,False,1493,30000,1.493
Renault Duster RXZ AWD,8.2,10,False,True,1461,63000,1.461
Maruti Ciaz Zeta,8.2,8,True,True,1462,5500,1.462
Hyundai i20 Active 1.2 SX,8.19,8,True,True,1197,35043,1.197
Honda City i DTec E,8.18,9,False,True,1498,24337,1.498
Maruti Baleno RS Petrol,8.15,7,True,True,998,43639,0.998
Tata Safari Storme 2012-2015 LX,8.15,10,False,True,2179,40611,2.179
Hyundai Creta 1.6 VTVT S,8.15,10,True,True,1591,27057,1.591
Maruti Ertiga SHVS VDI,8.15,9,False,True,1248,63000,1.248
Mahindra Bolero ZLX,8.14,8,False,True,2523,68557,2.523
Volkswagen Polo 1.5 TDI Highline,8.12,7,False,True,1498,33558,1.498
Honda City i DTEC S,8.11,8,False,True,1498,65792,1.498
Skoda Rapid 1.6 MPI AT Ambition,8.11,8,True,False,1598,32000,1.598
Hyundai i20 Asta Option 1.2,8.11,8,True,True,1197,14618,1.197
Maruti Ertiga SHVS VDI,8.1,8,False,True,1248,80000,1.248
Mahindra XUV500 W8 2WD,8.1,11,False,True,2179,58000,2.179
Mahindra XUV500 W8 2WD,8.1,13,False,True,2179,72450,2.179
Honda City i VTEC V,8.09,9,True,True,1497,33915,1.497
Ford EcoSport 1.5 Diesel Titanium Plus,8.09,8,False,True,1498,78526,1.498
Audi A6 3.0 TDI quattro,8.08,16,False,False,2967,52830,2.967
Maruti Swift Dzire AMT ZDI,8.08,8,False,False,1248,24852,1.248
Honda City i DTec V,8.07,9,False,True,1498,60805,1.498
Honda BR-V i-VTEC S MT,8.02,9,True,True,1497,34004,1.497
Hyundai Verna 1.6 SX CRDI (O) AT,8.01,9,False,False,1582,44875,1.582
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,8.0,11,False,True,2179,72618,2.179
Renault Duster 110PS Diesel RxZ Plus,8.0,12,False,True,1461,42000,1.461
Hyundai Verna 1.4 VTVT,8.0,9,True,True,1396,36000,1.396
Honda BRV i-VTEC V MT,8.0,9,True,True,1497,9200,1.497
Force One LX 4x4,8.0,11,False,True,2200,41000,2.2
Ford Ecosport 1.0 Ecoboost Platinum Edition,8.0,8,True,True,999,15000,0.999
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,8.0,14,False,True,2494,156347,2.494
Skoda Superb Ambition 2.0 TDI CR AT,8.0,13,False,False,1968,56400,1.968
Honda City i-DTEC SV,8.0,10,False,True,1498,82000,1.498
Honda Jazz 1.5 VX i DTEC,8.0,8,False,True,1498,27000,1.498
Maruti Vitara Brezza ZDi,8.0,9,False,True,1248,35299,1.248
Renault Koleos 2.0 Diesel,8.0,14,False,False,1995,32531,1.995
Skoda Rapid Ultima 1.6 TDI Elegance,8.0,12,False,True,1598,55000,1.598
Mahindra Scorpio VLX 2WD AT BSIV,8.0,12,False,False,2179,86000,2.179
Mahindra Bolero mHAWK D70 ZLX,8.0,8,False,True,1493,40279,1.493
BMW 3 Series 320d Highline,8.0,16,False,False,1995,58557,1.995
ISUZU D-MAX V-Cross 4X4,8.0,8,False,True,2499,25000,2.499
Renault Duster 85PS Diesel RxL,8.0,9,False,True,1461,60000,1.461
Force One LX ABS 7 Seating,8.0,11,False,True,2149,41000,2.149
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,8.0,12,False,True,2494,119000,2.494
Renault Duster 85PS Diesel RxE,8.0,11,False,True,1461,30000,1.461
Maruti Swift AMT DDiS VDI,8.0,7,False,True,1248,11000,1.248
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,8.0,14,False,False,1968,110000,1.968
Maruti Ertiga SHVS VDI,8.0,8,False,True,1248,121000,1.248
Tata Safari Storme 2012-2015 VX,8.0,11,False,True,2179,90000,2.179
Audi A6 2.7 TDI,8.0,16,False,False,2698,78000,2.698
Nissan X-Trail SLX MT,8.0,14,False,True,1995,98000,1.995
Maruti Vitara Brezza ZDi Plus,8.0,8,False,True,1248,80000,1.248
Maruti Ertiga VXI AT Petrol,8.0,8,True,False,1462,28000,1.462
Hyundai Creta 1.6 SX,8.0,9,True,True,1591,69434,1.591
Mahindra XUV500 W8 2WD,8.0,11,False,True,2179,74345,2.179
Hyundai Verna 1.6 SX CRDI (O) AT,8.0,11,False,False,1582,97000,1.582
Skoda Rapid 1.5 TDI AT Elegance Plus,7.99,10,False,False,1498,34000,1.498
Maruti Vitara Brezza LDi Option,7.99,8,False,True,1248,38000,1.248
Ford Endeavour 2.5L 4X2,7.99,15,False,True,2499,154000,2.499
Maruti S Cross DDiS 200 Delta,7.99,10,False,True,1248,61313,1.248
Mitsubishi Pajero 2.8 GLX Sports,7.99,17,False,True,2835,85000,2.835
Skoda Yeti Ambition 4X2,7.99,13,False,True,1968,99754,1.968
Renault Duster 110PS Diesel RxL,7.99,10,False,True,1461,83090,1.461
BMW 5 Series 2003-2012 530d Highline,7.99,17,False,False,2993,112500,2.993
Hyundai Verna 1.6 SX VTVT,7.99,8,True,True,1591,41534,1.591
Nissan Sunny XL CVT,7.99,11,True,False,1498,32000,1.498
Audi A4 2.0 TDI Multitronic,7.98,16,False,False,1968,88000,1.968
Hyundai i20 1.2 Asta Option,7.98,8,True,True,1197,26185,1.197
Hyundai Verna VTVT 1.6 SX Option,7.97,9,True,True,1591,52378,1.591
Maruti Ciaz VDI SHVS,7.97,7,False,True,1248,17804,1.248
Toyota Innova 2.5 G (Diesel) 8 Seater,7.96,15,False,True,2494,124313,2.494
Renault Duster 110PS Diesel RxZ,7.95,11,False,True,1461,74500,1.461
BMW 3 Series 320d Dynamic,7.95,17,False,False,1995,81308,1.995
Volkswagen Vento 1.5 TDI Highline,7.95,9,False,True,1498,50867,1.498
Maruti Swift Dzire VDI,7.95,8,False,True,1248,22000,1.248
Toyota Corolla Altis G MT,7.95,11,True,True,1798,27000,1.798
Hyundai Elite i20 Petrol Asta,7.95,9,True,True,1197,11000,1.197
Maruti Swift Dzire VDI,7.95,10,False,True,1248,62476,1.248
Maruti S-Cross Zeta DDiS 200 SH,7.94,9,False,True,1248,74611,1.248
Hyundai Elite i20 Petrol Asta,7.93,7,True,True,1197,18553,1.197
Volkswagen Ameo 1.5 TDI Highline,7.9,7,False,True,1498,31426,1.498
Honda City i VTEC V,7.9,10,True,True,1497,24398,1.497
Ford EcoSport 1.5 TDCi Trend Plus,7.9,9,False,True,1498,20000,1.498
Hyundai Sonata 2.4 GDI,7.9,12,True,True,2359,45000,2.359
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,7.9,12,False,True,2494,60000,2.494
Toyota Innova 2.5 G (Diesel) 8 Seater,7.9,12,False,True,2494,250000,2.494
Maruti Ciaz VDi Plus SHVS,7.9,10,False,True,1248,67048,1.248
Maruti Ciaz ZDi Plus SHVS,7.9,9,False,True,1248,40810,1.248
Honda City i VTEC CVT VX,7.9,10,True,False,1497,51000,1.497
Maruti Ciaz VDI SHVS,7.9,9,False,True,1248,62287,1.248
Mahindra XUV500 W8 2WD,7.9,13,False,True,2179,32792,2.179
Toyota Etios 1.4 VXD,7.9,7,False,True,1364,3000,1.364
Mahindra Scorpio VLX 2WD BSIV,7.9,11,False,True,2179,90000,2.179
Maruti S Cross DDiS 200 Alpha,7.9,9,False,True,1248,58000,1.248
Honda Jazz VX,7.9,8,True,True,1199,8000,1.199
Honda City i VTEC V,7.9,9,True,True,1497,29512,1.497
Maruti Vitara Brezza VDi Option,7.9,8,False,True,1248,40000,1.248
Maruti Baleno Delta Automatic,7.89,7,True,False,1197,21684,1.197
Hyundai Verna 1.6 VTVT,7.88,8,True,True,1591,37688,1.591
Honda City i VTEC V,7.87,8,True,True,1497,38607,1.497
Maruti Ciaz RS ZDi Plus SHVS,7.85,9,False,True,1248,38500,1.248
Maruti Vitara Brezza VDi Option,7.85,8,False,True,1248,40000,1.248
Ford Ecosport 1.0 Ecoboost Platinum Edition,7.85,8,True,True,999,22000,0.999
Maruti Ertiga SHVS VDI,7.85,10,False,True,1248,93700,1.248
Mahindra XUV500 W8 2WD,7.85,11,False,True,2179,86000,2.179
Hyundai Grand i10 Asta Option,7.85,8,True,True,1197,31576,1.197
Maruti SX4 S Cross DDiS 320 Zeta,7.85,9,False,True,1598,38000,1.598
Maruti Baleno Zeta 1.3,7.83,7,False,True,1248,25433,1.248
Mahindra XUV500 W8 2WD,7.83,11,False,True,2179,70963,2.179
Hyundai Verna 1.6 SX CRDi (O),7.83,9,False,True,1582,16159,1.582
Mahindra XUV500 W8 2WD,7.8,12,False,True,2179,87284,2.179
Honda Amaze V CVT Petrol,7.8,7,True,False,1199,1700,1.199
Toyota Innova 2.5 V Diesel 8-seater,7.8,14,False,True,2494,144471,2.494
Honda City i VTEC V,7.8,10,True,True,1497,38000,1.497
Renault Duster 85PS Diesel RxL Explore,7.8,9,False,True,1461,55000,1.461
Maruti Ciaz ZXi Option,7.8,9,True,True,1373,40347,1.373
Hyundai i20 1.2 Spotz,7.8,7,True,True,1197,22684,1.197
Maruti Baleno Alpha 1.3,7.79,9,False,True,1248,30112,1.248
Hyundai Verna 1.6 SX VTVT (O),7.78,10,True,True,1591,52191,1.591
Mahindra XUV500 W8 4WD,7.77,11,False,True,2179,63288,2.179
Hyundai i20 1.2 Asta Option,7.77,7,True,True,1197,15985,1.197
Maruti Baleno Delta 1.2,7.76,7,True,True,1197,25093,1.197
Honda City i VTEC VX Option,7.75,10,True,True,1497,42366,1.497
Chevrolet Cruze LTZ,7.75,8,False,True,1998,51087,1.998
Honda City i VTEC SV,7.75,11,True,True,1497,62000,1.497
Volkswagen Vento TSI,7.75,11,True,False,1197,28000,1.197
Renault Duster 110PS Diesel RxZ Pack,7.75,12,False,True,1461,62000,1.461
Maruti Ertiga VDI,7.75,8,False,True,1248,63939,1.248
Hyundai Verna VTVT 1.6 SX,7.75,11,True,True,1591,46676,1.591
Hyundai i20 1.4 Sportz,7.75,7,False,True,1396,30000,1.396
Mahindra XUV500 W8 2WD,7.75,13,False,True,2179,37000,2.179
Hyundai Verna 1.6 SX CRDI (O) AT,7.75,11,False,False,1582,57539,1.582
Mahindra Scorpio VLX,7.75,11,False,True,2179,42000,2.179
Honda Jazz 1.5 S i DTEC,7.75,9,False,True,1498,43000,1.498
Hyundai Verna 1.6 SX CRDI (O) AT,7.75,7,False,False,1582,75000,1.582
Honda City i DTec V,7.75,8,False,True,1498,73003,1.498
Hyundai Elantra CRDi S,7.75,10,False,True,1582,65000,1.582
Renault Duster 110PS Diesel RxL,7.75,11,False,True,1461,73557,1.461
Hyundai i20 1.2 Asta Option,7.75,8,True,True,1197,12000,1.197
BMW 3 Series 320d Sedan,7.75,15,False,False,1995,51000,1.995
Nissan X-Trail SLX AT,7.75,15,False,False,1995,121812,1.995
Maruti Ciaz 1.3 S,7.75,9,False,True,1248,23988,1.248
Maruti Ertiga VDI,7.75,9,False,True,1248,54000,1.248
Toyota Innova 2.5 GX (Diesel) 7 Seater,7.75,13,False,True,2494,62000,2.494
Hyundai i20 Diesel Asta Option,7.75,7,False,True,1396,31000,1.396
Maruti Baleno Zeta Automatic,7.75,7,True,False,1197,4131,1.197
Maruti Swift ZXI Plus,7.75,7,True,True,1197,2000,1.197
Volkswagen Polo GT TSI,7.75,8,True,False,1197,25000,1.197
Maruti S Cross DDiS 320 Alpha,7.75,9,False,True,1598,45194,1.598
Mahindra Scorpio S2 7 Seater,7.75,11,False,True,2523,87200,2.523
Skoda Laura 1.9 TDI AT Ambiente,7.75,16,False,False,1896,74000,1.896
Renault Duster 85PS Diesel RxL Explore,7.75,10,False,True,1461,30000,1.461
Maruti Baleno Alpha 1.2,7.74,8,True,True,1197,25040,1.197
Honda City i VTEC SV,7.73,9,True,True,1497,36367,1.497
Ford Ecosport 1.5 Ti VCT MT Titanium,7.72,10,True,True,1499,28232,1.499
Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,7.72,10,True,False,1598,20826,1.598
Fiat Avventura MULTIJET Emotion,7.71,7,False,True,1248,18705,1.248
Honda City i-VTEC CVT VX,7.7,8,True,False,1497,35000,1.497
Maruti SX4 S Cross DDiS 320 Zeta,7.7,9,False,True,1598,41000,1.598
Volkswagen Vento 1.6 Highline,7.7,9,True,True,1598,33000,1.598
Ford EcoSport 1.5 Diesel Titanium Plus,7.7,9,False,True,1498,29200,1.498
Mahindra Bolero ZLX,7.7,9,False,True,2523,82756,2.523
Ford EcoSport 1.5 Diesel Trend,7.69,8,False,True,1498,63423,1.498
Honda City i VTEC SV,7.68,8,True,True,1497,38691,1.497
Hyundai i20 Sportz Option 1.2,7.67,6,True,True,1197,12800,1.197
Maruti Ciaz ZDi Plus SHVS,7.67,9,False,True,1248,54268,1.248
Hyundai i20 Asta Option 1.2,7.66,9,True,True,1197,24973,1.197
Maruti Ertiga VDI,7.65,8,False,True,1248,65000,1.248
Hyundai i20 1.2 Spotz,7.65,7,True,True,1197,48407,1.197
Maruti Ciaz VDi Plus SHVS,7.65,9,False,True,1248,38151,1.248
Mahindra Scorpio SLE BSIV,7.65,12,False,True,2179,70359,2.179
Maruti Ciaz ZXi,7.65,8,True,True,1373,17000,1.373
Maruti S Cross DDiS 320 Alpha,7.65,10,False,True,1598,16607,1.598
Hyundai Elite i20 Diesel Asta Option,7.65,7,False,True,1396,6820,1.396
Ford EcoSport 1.5 Ti VCT AT Titanium BE,7.65,9,True,False,1499,26000,1.499
Maruti Dzire New,7.65,9,False,False,1248,30500,1.248
Maruti Ertiga VDI,7.64,9,False,True,1248,54161,1.248
Volkswagen Vento 1.6 Comfortline,7.64,7,True,True,1598,20488,1.598
Nissan Terrano XV Premium 110 PS,7.61,10,False,True,1461,43190,1.461
Hyundai Grand i10 AT Asta,7.6,8,True,False,1197,22526,1.197
Hyundai i20 Active 1.4 SX,7.59,7,False,True,1396,37746,1.396
Hyundai i20 1.2 Spotz,7.58,7,True,True,1197,20632,1.197
Ford EcoSport 1.5 Ti VCT AT Titanium,7.58,9,True,False,1499,43983,1.499
Mahindra NuvoSport N8,7.57,8,False,True,1493,37712,1.493
Mahindra TUV 300 2015-2019 T8,7.57,8,False,True,1493,56380,1.493
Mercedes-Benz E-Class 230 E AT,7.56,16,True,False,2496,28888,2.496
Honda Jazz 1.2 SV i VTEC,7.56,7,True,True,1199,18664,1.199
Maruti Ertiga VDI,7.56,11,False,True,1248,53817,1.248
Ford Figo 1.5D Titanium Plus MT,7.55,10,False,True,1498,1001,1.498
Hyundai Grand i10 1.2 Kappa Sportz AT,7.55,7,True,False,1197,20667,1.197
Maruti Swift ZDi,7.55,9,False,True,1248,58000,1.248
Maruti Baleno Zeta Automatic,7.54,7,True,False,1197,25858,1.197
Ford Ecosport 1.5 DV5 MT Titanium Optional,7.54,8,False,True,1498,75445,1.498
Hyundai Elite i20 Asta Option,7.53,8,True,True,1197,59450,1.197
Volkswagen Polo 1.2 MPI Highline,7.53,7,True,True,1198,22734,1.198
Mahindra XUV500 W8 2WD,7.53,12,False,True,2179,61672,2.179
Ford Ecosport 1.5 Ti VCT MT Trend,7.52,11,True,True,1499,62497,1.499
Ford EcoSport 1.5 TDCi Titanium,7.52,11,False,True,1498,64637,1.498
Honda City i DTEC SV,7.52,9,False,True,1498,55700,1.498
Honda City i VTEC SV,7.51,8,True,True,1497,38424,1.497
Maruti Ertiga VDI,7.5,9,False,True,1248,85827,1.248
Skoda Octavia Ambition Plus 2.0 TDI AT,7.5,12,False,False,1968,775000,1.968
Mitsubishi Montero 3.2 GLS,7.5,18,False,True,3200,179032,3.2
Maruti Baleno Alpha,7.5,8,True,True,1197,24773,1.197
Hyundai Verna 1.6 VTVT S,7.5,10,True,True,1591,89000,1.591
Maruti Ciaz VDi,7.5,8,False,True,1248,62691,1.248
Renault Duster 110PS Diesel RxZ Plus,7.5,12,False,True,1461,60000,1.461
Honda Accord 2.4 AT,7.5,14,True,False,2354,85000,2.354
Maruti Baleno Alpha,7.5,8,True,True,1197,6000,1.197
Hyundai Elantra CRDi SX,7.5,13,False,True,1582,36000,1.582
Toyota Corolla Altis 2008-2013 1.8 VL AT,7.5,13,True,False,1794,54000,1.794
Skoda Yeti Elegance,7.5,14,False,True,1968,79000,1.968
Ford Endeavour 4x2 XLT Limited Edition,7.5,16,False,True,2499,180000,2.499
Skoda Superb Elegance 2.0 TDI CR AT,7.5,14,False,False,1968,83010,1.968
Hyundai Verna 1.6 SX VTVT (O),7.5,11,True,True,1591,45000,1.591
Renault Duster 85PS Diesel RxL Optional,7.5,11,False,True,1461,75000,1.461
Renault Koleos 2.0 Diesel,7.5,12,False,False,1995,65000,1.995
Hyundai i20 1.2 Asta Option,7.5,8,True,True,1197,8000,1.197
Mahindra Xylo H4,7.5,9,False,True,2179,215000,2.179
Hyundai Verna 1.6 SX VTVT AT,7.5,11,True,False,1591,45000,1.591
Maruti Ciaz ZDi SHVS,7.5,9,False,True,1248,56000,1.248
Maruti Ertiga ZDI,7.5,10,False,True,1248,59000,1.248
Hyundai Verna 1.6 SX VTVT (O) AT,7.5,13,True,False,1591,36300,1.591
Volkswagen Vento 1.5 TDI Highline,7.5,10,False,True,1498,52123,1.498
Nissan Sunny 2011-2014 XV,7.5,9,True,True,1498,18000,1.498
Ford Ecosport 1.5 DV5 MT Titanium Optional,7.5,10,False,True,1498,55000,1.498
Honda Amaze VX i-DTEC,7.5,9,False,True,1498,15388,1.498
Ford Ecosport 1.5 Ti VCT MT Titanium,7.5,12,True,True,1499,58000,1.499
Maruti Swift Dzire ZDI,7.5,8,False,True,1248,14000,1.248
Honda City i VTEC CVT VX,7.5,11,True,False,1497,82329,1.497
Ford Ecosport 1.5 DV5 MT Titanium,7.5,11,False,True,1498,45800,1.498
Hyundai Santa Fe 4X4,7.5,13,False,True,2199,58200,2.199
Hyundai Elantra 1.6 SX,7.5,12,False,True,1582,170000,1.582
Volkswagen Vento 1.5 TDI Comfortline AT,7.5,11,False,False,1498,75000,1.498
Toyota Innova 2.5 GX (Diesel) 7 Seater,7.5,16,False,True,2494,147000,2.494
BMW 3 Series 320d,7.5,16,False,False,1995,52100,1.995
Volkswagen Passat Diesel Highline 2.0 TDI,7.5,14,False,False,1968,81650,1.968
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,7.5,12,False,False,1968,58000,1.968
Mahindra XUV500 W8 2WD,7.5,11,False,True,2179,58000,2.179
Maruti Swift AMT VDI,7.5,7,False,False,1248,11500,1.248
Maruti Swift Dzire VDI,7.5,8,False,True,1248,26000,1.248
Tata Xenon XT EX 4X2,7.5,8,False,True,2179,1000,2.179
Maruti Vitara Brezza VDi,7.5,9,False,True,1248,55000,1.248
Skoda Superb 1.8 TSI MT,7.5,14,True,True,1798,54895,1.798
Audi A6 3.0 TDI quattro,7.5,17,False,False,2967,50000,2.967
Hyundai Verna 1.6 SX,7.49,11,False,True,1582,39791,1.582
Renault Duster 85PS Diesel RxL,7.49,9,False,True,1461,36600,1.461
Honda Jazz 1.5 S i DTEC,7.48,9,False,True,1498,45449,1.498
Maruti Baleno Alpha 1.3,7.48,7,False,True,1248,42243,1.248
Ford Ecosport 1.5 DV5 MT Titanium Optional,7.48,10,False,True,1498,92708,1.498
Maruti Ciaz VXi Plus,7.47,8,True,True,1373,44285,1.373
Mahindra Xylo E8 ABS BS IV,7.46,9,False,True,2498,49176,2.498
Tata Tigor 1.05 Revotorq XZ Option,7.46,6,False,True,1047,29279,1.047
Mahindra Scorpio S4 7 Seater,7.45,11,False,True,2179,83128,2.179
Honda City i DTEC VX Option,7.45,11,False,True,1498,71000,1.498
Mahindra Scorpio VLX,7.45,14,False,True,2179,70000,2.179
Maruti Vitara Brezza VDi,7.43,9,False,True,1248,37208,1.248
Honda Jazz 1.2 V CVT i VTEC,7.42,9,True,False,1199,30534,1.199
Honda City i VTEC CVT VX,7.41,10,True,False,1497,50000,1.497
Mahindra Scorpio 2009-2014 SLE 7S BSIV,7.4,11,False,True,2179,87000,2.179
Hyundai Verna 1.6 SX VTVT,7.4,9,True,True,1591,35000,1.591
Volkswagen Polo GT TSI,7.4,10,True,False,1197,26323,1.197
Maruti Ciaz ZDi Plus,7.4,10,False,True,1248,47883,1.248
Maruti Ciaz ZDi Plus,7.4,10,False,True,1248,65218,1.248
Hyundai i20 Magna 1.4 CRDi (Diesel),7.4,8,False,True,1396,14061,1.396
Maruti Ciaz VDI SHVS,7.4,8,False,True,1248,41217,1.248
Honda Jazz VX Diesel,7.4,9,False,True,1498,14980,1.498
Maruti Baleno Zeta,7.39,7,True,True,1197,33150,1.197
